psg_file,reducer,clusterer,n_clusters,n_noise,silhouette,calinski_harabasz,davies_bouldin,purity,confusion_matrix
SC4061E0-PSG.edf,PCA,KMeans,5,0,0.45760517943782075,2298.213029532604,0.5916220847580884,0.7469314079422382,"[[2069, 0, 0, 0, 0], [56, 0, 0, 0, 0], [407, 0, 0, 0, 0], [136, 0, 0, 0, 0], [102, 0, 0, 0, 0]]"
SC4061E0-PSG.edf,PCA,HDBSCAN,6,196,0.3770221633125984,236.2041571995135,1.2449933180392543,0.7389277389277389,"[[1902, 0, 0, 0, 0], [54, 0, 0, 0, 0], [380, 0, 0, 0, 0], [136, 0, 0, 0, 0], [102, 0, 0, 0, 0]]"
SC4061E0-PSG.edf,None,KMeans,5,0,0.2281313303980441,566.2332511488542,1.1467991580959918,0.7469314079422382,"[[2069, 0, 0, 0, 0], [56, 0, 0, 0, 0], [407, 0, 0, 0, 0], [136, 0, 0, 0, 0], [102, 0, 0, 0, 0]]"
SC4061E0-PSG.edf,None,HDBSCAN,2,87,0.3683430357344899,124.55164438703551,1.7808118513071474,0.7428251956764815,"[[1993, 0, 0, 0, 0], [54, 0, 0, 0, 0], [399, 0, 0, 0, 0], [135, 0, 0, 0, 0], [102, 0, 0, 0, 0]]"
SC4062E0-PSG.edf,UMAP,KMeans,5,0,0.6980810761451721,13168.5087890625,0.4080694225053212,0.8756183745583039,"[[1964, 0, 31, 12, 0], [21, 0, 68, 1, 0], [0, 0, 385, 32, 0], [0, 0, 0, 129, 0], [2, 0, 185, 0, 0]]"
SC4062E0-PSG.edf,UMAP,HDBSCAN,9,2,0.6943312883377075,7759.07568359375,1.160249967001374,0.8857850070721358,"[[1956, 7, 31, 11, 0], [8, 13, 69, 0, 0], [0, 0, 408, 9, 0], [0, 0, 1, 128, 0], [1, 1, 185, 0, 0]]"
SC4062E0-PSG.edf,PCA,KMeans,5,0,0.38990081848457214,2648.9528632886604,0.8618296576590299,0.7091872791519435,"[[2007, 0, 0, 0, 0], [90, 0, 0, 0, 0], [417, 0, 0, 0, 0], [129, 0, 0, 0, 0], [187, 0, 0, 0, 0]]"
SC4062E0-PSG.edf,PCA,HDBSCAN,2,12,0.2736393069769208,231.58208330443188,0.9554873332373539,0.7079488999290277,"[[1995, 0, 0, 0, 0], [90, 0, 0, 0, 0], [417, 0, 0, 0, 0], [129, 0, 0, 0, 0], [187, 0, 0, 0, 0]]"
SC4062E0-PSG.edf,None,KMeans,5,0,0.19901302704391496,625.5329388730219,1.6702469768125856,0.8120141342756184,"[[1938, 0, 52, 17, 0], [75, 0, 15, 0, 0], [169, 0, 232, 16, 0], [1, 0, 0, 128, 0], [169, 0, 18, 0, 0]]"
SC4062E0-PSG.edf,None,HDBSCAN,2,524,0.12356419888041699,193.0608173199025,2.939472719707762,0.6921075455333912,"[[1596, 0, 0, 0, 0], [76, 0, 0, 0, 0], [363, 0, 0, 0, 0], [87, 0, 0, 0, 0], [184, 0, 0, 0, 0]]"
SC4071E0-PSG.edf,UMAP,KMeans,5,0,0.6144148707389832,9373.5048828125,0.538621998398475,0.8323843416370107,"[[1936, 0, 22, 0, 0], [7, 0, 82, 0, 0], [0, 0, 403, 0, 0], [0, 0, 162, 0, 0], [4, 0, 194, 0, 0]]"
SC4071E0-PSG.edf,UMAP,HDBSCAN,4,0,0.7524772882461548,10716.076171875,0.31253338265989994,0.8323843416370107,"[[1936, 0, 22, 0, 0], [7, 0, 82, 0, 0], [0, 0, 403, 0, 0], [0, 0, 162, 0, 0], [4, 0, 194, 0, 0]]"
SC4071E0-PSG.edf,PCA,KMeans,5,0,0.4302515261739815,2264.5787405650644,0.8679546892389769,0.6967971530249111,"[[1958, 0, 0, 0, 0], [89, 0, 0, 0, 0], [403, 0, 0, 0, 0], [162, 0, 0, 0, 0], [198, 0, 0, 0, 0]]"
SC4071E0-PSG.edf,PCA,HDBSCAN,52,1544,-0.27455665439097626,29.350865782482554,1.971348855761963,0.8167456556082149,"[[722, 0, 68, 9, 38], [11, 0, 10, 0, 15], [9, 0, 158, 13, 16], [0, 0, 8, 80, 0], [22, 0, 13, 0, 74]]"
SC4071E0-PSG.edf,None,KMeans,5,0,0.19820857141141066,639.7592512207451,1.579842354435349,0.7419928825622776,"[[1764, 0, 194, 0, 0], [5, 0, 84, 0, 0], [82, 0, 321, 0, 0], [159, 0, 3, 0, 0], [4, 0, 194, 0, 0]]"
SC4071E0-PSG.edf,None,HDBSCAN,6,1861,-0.09082620418527297,125.5319904876855,2.0324137955458523,0.8366701791359326,"[[631, 0, 0, 0, 3], [3, 0, 0, 0, 43], [0, 0, 0, 0, 106], [0, 0, 0, 24, 0], [0, 0, 0, 0, 139]]"
SC4072E0-PSG.edf,UMAP,KMeans,5,0,0.5427951812744141,8580.05859375,0.6584072712160387,0.8133574007220217,"[[1877, 0, 27, 0, 0], [4, 0, 80, 0, 0], [16, 0, 376, 0, 0], [0, 0, 222, 0, 0], [4, 0, 164, 0, 0]]"
SC4072E0-PSG.edf,UMAP,HDBSCAN,3,0,0.7296939492225647,10652.623046875,0.40126099006041677,0.8133574007220217,"[[1877, 0, 27, 0, 0], [4, 0, 80, 0, 0], [16, 0, 376, 0, 0], [0, 0, 222, 0, 0], [4, 0, 164, 0, 0]]"
SC4072E0-PSG.edf,PCA,KMeans,5,0,0.4444712137447296,2396.0557538331504,0.6486061880264594,0.6935018050541516,"[[1735, 0, 0, 169, 0], [84, 0, 0, 0, 0], [390, 0, 0, 2, 0], [36, 0, 0, 186, 0], [168, 0, 0, 0, 0]]"
SC4072E0-PSG.edf,PCA,HDBSCAN,14,662,-0.1742388278862367,149.7770055977585,2.3592866359962565,0.6940227703984819,"[[1383, 0, 0, 4, 0], [79, 0, 0, 0, 0], [375, 0, 0, 0, 0], [27, 0, 0, 80, 0], [160, 0, 0, 0, 0]]"
SC4072E0-PSG.edf,None,KMeans,5,0,0.15907650058044537,498.5231019908982,1.6773114559804092,0.6906137184115524,"[[1895, 0, 9, 0, 0], [74, 0, 10, 0, 0], [374, 0, 18, 0, 0], [222, 0, 0, 0, 0], [168, 0, 0, 0, 0]]"
SC4072E0-PSG.edf,None,HDBSCAN,2,732,0.1798276262648483,173.18454969479504,2.2350615576141606,0.6545632973503435,"[[1334, 0, 0, 0, 0], [67, 0, 0, 0, 0], [305, 0, 0, 0, 0], [171, 0, 0, 0, 0], [161, 0, 0, 0, 0]]"
SC4081E0-PSG.edf,UMAP,KMeans,5,0,0.4745771586894989,7678.09228515625,0.8560438128020407,0.8122317596566524,"[[1922, 0, 0, 63, 0], [37, 0, 0, 31, 0], [3, 0, 0, 259, 0], [1, 0, 0, 349, 0], [5, 0, 0, 126, 0]]"
SC4081E0-PSG.edf,UMAP,HDBSCAN,22,199,0.4972919225692749,2077.199462890625,1.5220112387579665,0.9299191374663073,"[[1935, 6, 2, 4, 11], [27, 18, 2, 0, 7], [19, 0, 98, 60, 7], [2, 0, 11, 274, 0], [8, 0, 16, 0, 90]]"
SC4081E0-PSG.edf,PCA,KMeans,5,0,0.39466373276883343,1978.4606755728705,0.7002395967763191,0.7778969957081545,"[[1978, 0, 0, 7, 0], [68, 0, 0, 0, 0], [262, 0, 0, 0, 0], [153, 0, 0, 197, 0], [131, 0, 0, 0, 0]]"
SC4081E0-PSG.edf,PCA,HDBSCAN,7,430,0.19671234673105975,134.75992295838873,1.3666768445764261,0.7586644125105664,"[[1699, 0, 0, 0, 0], [63, 0, 0, 0, 0], [242, 0, 0, 0, 0], [136, 0, 0, 96, 0], [130, 0, 0, 0, 0]]"
SC4081E0-PSG.edf,None,KMeans,5,0,0.20456695342320008,353.7835302504399,1.4329386310718704,0.7099427753934192,"[[1985, 0, 0, 0, 0], [68, 0, 0, 0, 0], [262, 0, 0, 0, 0], [350, 0, 0, 0, 0], [131, 0, 0, 0, 0]]"
SC4081E0-PSG.edf,None,HDBSCAN,4,2421,-0.2181004570821201,28.076121366337404,2.341382539731943,0.808,"[[237, 8, 0, 0, 3], [0, 15, 0, 0, 9], [0, 0, 0, 0, 31], [0, 0, 0, 0, 21], [0, 0, 0, 0, 51]]"
SC4082E0-PSG.edf,UMAP,KMeans,5,0,0.6358147859573364,15045.1923828125,0.6066228644598652,0.79916476841306,"[[1589, 0, 135, 0, 0], [2, 0, 37, 0, 0], [6, 0, 320, 3, 0], [1, 0, 85, 196, 0], [3, 0, 256, 1, 0]]"
